e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,_class_
109,2,60,2,0,-1,-1,0,1,1,1,0,12,1,0,1,1,1,1,0,-1,0,0,8,29,1,-1,-1,19,-1,6,1,9,1,60,-1,-1,-1,-1,1,7,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
109,2,61,2,1,-1,-1,0,1,2,2,0,12,1,0,1,1,2,3,0,-1,0,0,13,21,1,-1,-1,28,-1,4,1,12,2,61,-1,-1,-1,-1,1,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
109,1,476,1,1,-1,-1,0,15,11,32,0,92,4,0,4,4,35,53,0,-1,0,0,223,44,18,-1,-1,340,-1,155,15,98,8,476,-1,-1,-1,-1,2,208,32,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,N
109,8,440,21,13,-1,-1,0,6,30,42,0,87,2,0,2,2,42,66,0,-1,0,0,89,153,6,-1,-1,200,-1,78,6,77,18,440,-1,-1,-1,-1,1,144,42,-1,0,0,0,3,0,0,0,0,0,-3,0,0,-3,-3,0,0,0,0,0,-3,0,Y
109,15,73,7,6,-1,-1,0,1,2,2,0,13,1,0,1,1,2,2,0,-1,0,0,20,24,1,-1,-1,36,-1,2,1,13,2,73,-1,-1,-1,-1,1,4,2,-1,0,0,0,2,0,0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,0,0,Y
109,33,413,32,15,-1,-1,0,7,31,45,0,71,1,0,1,1,45,53,0,-1,0,0,83,146,7,-1,-1,201,-1,77,7,80,31,414,-1,-1,-1,-1,1,130,45,-1,0,0,2,1,0,0,0,2,2,4,2,0,6,5,0,2,0,9,0,7,2,N
109,62,99,1,1,-1,-1,0,2,3,4,0,15,1,0,1,1,4,5,0,-1,0,0,22,39,2,-1,-1,45,-1,9,2,18,3,99,-1,-1,-1,-1,1,14,4,-1,1,2,3,9,0,0,0,3,4,14,15,1,28,6,1,11,2,52,0,10,3,Y
109,9,54,1,0,-1,-1,0,1,1,1,0,7,1,0,1,1,1,1,0,-1,0,0,14,24,1,-1,-1,23,-1,4,1,7,1,54,-1,-1,-1,-1,1,5,1,-1,0,0,0,1,0,0,0,0,0,6,0,0,6,1,0,0,0,7,0,1,0,N
109,63,106,1,1,-1,-1,0,3,3,6,0,19,2,0,2,2,6,9,0,-1,0,0,17,40,3,-1,-1,47,-1,11,3,26,3,106,-1,-1,-1,-1,1,20,6,-1,2,2,5,15,1,1,1,5,8,11,13,2,33,10,2,20,2,61,0,18,5,Y
109,6,65,1,1,-1,-1,0,2,2,3,0,10,1,0,1,1,3,6,0,-1,0,0,11,28,2,-1,-1,27,-1,6,2,12,2,65,-1,-1,-1,-1,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
109,47,92,1,1,-1,-1,0,2,3,4,0,13,1,0,1,1,4,5,0,-1,0,0,18,38,2,-1,-1,41,-1,8,2,18,3,92,-1,-1,-1,-1,1,13,4,-1,1,2,3,7,0,0,0,3,4,10,14,1,24,5,1,11,2,45,0,9,3,Y
109,6,54,1,0,-1,-1,0,1,1,1,0,7,1,0,1,1,1,1,0,-1,0,0,14,24,1,-1,-1,23,-1,4,1,7,1,54,-1,-1,-1,-1,1,5,1,-1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,0,0,0,6,0,1,0,N
109,8,82,1,0,-1,-1,0,2,2,3,0,12,1,0,1,1,3,6,0,-1,0,0,11,36,2,-1,-1,34,-1,6,2,18,2,82,-1,-1,-1,-1,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,N
109,6,54,1,0,-1,-1,0,1,1,1,0,7,1,0,1,1,1,1,0,-1,0,0,14,24,1,-1,-1,23,-1,4,1,7,1,54,-1,-1,-1,-1,1,5,1,-1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,0,0,0,6,0,1,0,N
109,51,96,1,0,-1,-1,0,2,3,4,0,15,1,0,1,1,4,5,0,-1,0,0,18,40,2,-1,-1,41,-1,7,2,18,3,96,-1,-1,-1,-1,1,12,4,-1,1,2,3,8,0,0,0,3,4,9,16,1,23,4,1,11,2,47,0,8,3,N
109,49,90,1,1,-1,-1,0,2,3,4,0,13,1,0,1,1,4,5,0,-1,0,0,15,40,2,-1,-1,37,-1,5,2,17,3,90,-1,-1,-1,-1,1,10,4,-1,1,2,3,8,0,0,0,3,4,9,16,1,23,4,1,11,2,47,0,8,3,Y
109,51,94,1,1,-1,-1,0,2,3,4,0,14,1,0,1,1,4,5,0,-1,0,0,19,38,2,-1,-1,42,-1,8,2,18,3,94,-1,-1,-1,-1,1,13,4,-1,1,2,3,8,0,0,0,3,4,11,14,1,25,5,1,11,2,47,0,9,3,Y
109,61,380,1,1,-1,-1,0,4,41,49,0,52,1,0,1,1,46,37,0,-1,0,0,69,165,4,-1,-1,163,-1,63,4,55,35,380,-1,-1,-1,-1,1,100,47,-1,0,0,2,-2,0,0,0,2,1,6,8,0,9,6,0,2,0,15,0,7,2,N
109,95,332,19,5,-1,-1,0,4,11,16,0,72,1,0,1,1,16,36,0,-1,0,0,80,110,4,-1,-1,154,-1,68,4,61,11,331,-1,-1,-1,-1,1,104,16,-1,0,0,0,14,0,0,0,0,6,-24,59,0,-15,-24,0,9,0,57,0,-18,0,N
109,10,135,2,1,-1,-1,0,1,25,25,0,23,1,0,1,1,25,26,0,-1,0,0,2,75,1,-1,-1,37,-1,2,1,32,25,135,-1,-1,-1,-1,1,28,25,-1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,4,0,0,0,Y
290,516,305,9,3,-1,-1,0,3,15,17,0,52,1,0,1,1,17,36,0,-1,0,0,75,113,3,-1,-1,140,-1,71,3,49,13,305,-1,-1,-1,-1,1,107,17,-1,-1,-1,-2,-10,0,0,0,-2,0,14,32,-1,16,11,-1,4,0,40,0,11,-2,Y
290,127,89,6,5,-1,-1,0,7,2,9,0,11,4,0,7,4,15,8,0,-1,0,0,21,30,13,-1,-1,48,-1,15,7,16,2,89,-1,-1,-1,-1,1,23,9,-1,0,0,1,-27,0,0,0,1,2,2,-82,0,8,2,0,5,0,-101,0,4,1,Y
290,214,424,8,2,-1,-1,0,6,12,22,0,69,2,0,2,2,22,31,0,-1,0,0,67,226,6,-1,-1,129,-1,59,6,42,9,424,-1,-1,-1,-1,1,90,22,-1,-4,2,6,-17,-1,-1,-1,6,8,16,-29,-4,34,17,-4,9,4,-12,0,25,6,Y
64,30,57,2,2,-1,-1,0,2,4,5,0,8,1,0,1,1,5,8,0,-1,0,0,6,15,2,-1,-1,34,-1,6,2,14,4,57,-1,-1,-1,-1,2,14,5,-1,0,0,0,-3,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-3,0,-1,0,Y
64,18,97,1,1,-1,-1,0,4,5,8,0,16,1,0,1,1,8,12,0,-1,0,0,15,40,4,-1,-1,41,-1,14,4,17,5,97,-1,-1,-1,-1,1,26,8,-1,0,0,0,-14,0,0,0,0,-1,0,-1,0,-1,0,0,-1,0,-16,0,-1,0,N
215,13,98,11,4,-1,-1,0,1,5,5,0,15,1,0,1,1,5,13,0,-1,0,0,11,40,1,-1,-1,43,-1,8,1,28,5,98,-1,-1,-1,-1,1,21,5,-1,0,0,0,-3,0,0,0,0,0,0,0,0,-2,0,0,0,0,-5,0,0,0,N
215,10,122,11,3,-1,-1,0,3,5,7,0,20,1,0,1,1,7,15,0,-1,0,0,21,41,3,-1,-1,61,-1,15,3,36,5,122,-1,-1,-1,-1,1,30,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,N
215,9,102,11,4,-1,-1,0,1,5,5,0,16,1,0,1,1,5,13,0,-1,0,0,11,43,1,-1,-1,43,-1,8,1,28,5,102,-1,-1,-1,-1,1,21,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,-1,0,0,0,N
215,11,122,12,4,-1,-1,0,3,5,7,0,20,1,0,1,1,7,15,0,-1,0,0,20,42,3,-1,-1,60,-1,14,3,36,5,122,-1,-1,-1,-1,1,29,7,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-2,0,0,0,0,-3,0,0,0,N
215,10,121,11,3,-1,-1,0,3,5,7,0,19,1,0,1,1,7,15,0,-1,0,0,21,41,3,-1,-1,61,-1,15,3,36,5,121,-1,-1,-1,-1,1,30,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,N
215,10,121,11,4,-1,-1,0,3,5,7,0,19,1,0,1,1,7,15,0,-1,0,0,21,41,3,-1,-1,61,-1,15,3,36,5,121,-1,-1,-1,-1,1,30,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,N
215,105,547,22,12,-1,-1,0,13,19,52,0,72,3,0,4,3,57,70,0,-1,0,0,112,217,16,-1,-1,258,-1,98,13,109,14,547,-1,-1,-1,-1,1,168,52,-1,0,-2,-4,-23,0,1,0,-2,-3,-8,0,0,-13,-8,0,-3,-1,-36,0,-11,-4,N
325,16,94,1,1,-1,-1,0,5,7,7,0,23,2,0,2,2,7,14,0,-1,0,0,16,22,5,-1,-1,49,-1,18,5,27,3,94,-1,-1,-1,-1,1,32,7,-1,2,4,2,5,1,1,1,2,1,8,0,2,9,10,2,1,0,14,0,11,2,N
325,88,352,1,1,-1,-1,0,9,7,20,0,69,2,0,2,2,20,50,0,-1,0,0,112,50,9,-1,-1,234,-1,99,9,104,7,352,-1,-1,-1,-1,2,149,20,-1,0,2,6,12,0,0,0,6,9,22,6,0,46,19,0,18,2,64,1,28,6,Y
23,17,111,2,1,-1,-1,0,5,7,7,0,29,2,0,2,2,7,14,0,-1,0,0,18,31,5,-1,-1,51,-1,20,5,27,3,111,-1,-1,-1,-1,1,34,7,-1,0,0,0,6,0,0,0,0,0,2,9,0,2,2,0,0,0,17,0,2,0,N
23,7,359,2,2,-1,-1,0,9,7,20,0,69,2,0,2,2,20,50,0,-1,0,0,112,57,9,-1,-1,234,-1,99,9,104,7,359,-1,-1,-1,-1,2,149,20,-1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,N
20,4,305,10,4,-1,-1,0,3,15,17,0,52,1,0,1,1,17,36,0,-1,0,0,75,113,3,-1,-1,140,-1,71,3,49,13,305,-1,-1,-1,-1,1,107,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
23,8,367,3,2,-1,-1,0,9,7,20,0,69,2,0,2,2,20,50,0,-1,0,0,112,65,9,-1,-1,234,-1,99,9,104,7,367,-1,-1,-1,-1,2,149,20,-1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,N
76,10,31,1,1,-1,-1,0,0,0,0,0,5,0,0,0,0,0,1,0,-1,0,0,0,23,0,-1,-1,3,-1,0,0,2,0,31,-1,-1,-1,-1,1,1,0,-1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,Y
76,51,103,3,2,-1,-1,0,2,6,7,0,14,1,0,1,1,7,9,0,-1,0,0,6,63,2,-1,-1,26,-1,6,2,14,6,103,-1,-1,-1,-1,1,15,7,-1,0,0,0,2,0,0,0,0,0,0,43,0,0,0,0,0,0,45,0,0,0,Y
76,15,36,1,1,-1,-1,0,1,1,1,0,7,1,0,1,1,1,2,0,-1,0,0,0,25,1,-1,-1,4,-1,0,1,3,1,36,-1,-1,-1,-1,1,2,1,-1,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,Y
76,56,107,2,1,-1,-1,0,1,6,6,0,12,1,0,1,1,6,8,0,-1,0,0,6,70,1,-1,-1,25,-1,6,1,12,6,107,-1,-1,-1,-1,1,14,6,-1,0,0,0,1,0,0,0,0,0,0,55,0,0,0,0,0,0,56,0,0,0,Y
76,4,289,14,1,-1,-1,0,2,17,18,0,44,1,0,1,1,18,26,0,-1,0,0,36,155,2,-1,-1,91,-1,35,2,37,17,289,-1,-1,-1,-1,1,61,18,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,0,N
76,24,180,1,1,-1,-1,0,4,6,8,0,39,2,0,2,2,8,15,0,-1,0,0,75,28,4,-1,-1,113,-1,74,4,32,4,180,-1,-1,-1,-1,1,89,8,-1,0,0,0,3,0,0,0,0,1,-1,10,0,-1,-1,0,0,0,12,0,0,0,Y
76,6,467,23,12,-1,-1,0,6,43,53,0,102,1,0,1,1,55,65,0,-1,0,0,90,105,8,-1,-1,260,-1,73,6,124,37,467,-1,-1,-1,-1,1,138,53,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,31,184,14,7,-1,-1,0,4,6,11,0,31,1,0,1,1,11,13,0,-1,0,0,54,46,4,-1,-1,107,-1,20,4,44,6,184,-1,-1,-1,-1,2,33,11,-1,2,1,3,1,0,0,0,3,1,8,2,2,12,4,2,2,1,15,1,5,3,N
76,3,690,54,22,-1,-1,0,14,49,66,0,177,1,0,1,1,62,92,0,-1,0,0,148,166,10,-1,-1,347,-1,133,11,138,37,690,-1,-1,-1,-1,1,225,63,-1,0,0,0,0,0,0,0,0,0,-1,2,0,-1,-1,0,0,0,1,0,-1,0,Y
76,9,133,9,6,-1,-1,0,4,6,10,0,26,1,0,1,1,10,20,0,-1,0,0,20,42,4,-1,-1,65,-1,18,4,35,6,133,-1,-1,-1,-1,1,38,10,-1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,Y
76,88,91,4,1,-1,-1,0,2,5,6,0,17,1,0,1,1,6,10,0,-1,0,0,7,40,2,-1,-1,34,-1,7,2,21,5,91,-1,-1,-1,-1,1,17,6,-1,0,-2,-2,-1,0,0,0,-2,-3,-7,7,0,-18,-7,0,-6,-2,-12,0,-10,-2,N
76,2,37,1,1,-1,-1,0,1,2,2,0,7,1,0,1,1,2,3,0,-1,0,0,2,18,1,-1,-1,12,-1,2,1,7,2,37,-1,-1,-1,-1,1,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,11,113,1,0,-1,-1,0,5,4,10,0,21,2,0,2,2,10,14,0,-1,0,0,32,22,5,-1,-1,71,-1,25,5,28,4,114,-1,-1,-1,-1,1,39,10,-1,0,0,0,-1,0,0,0,0,0,0,-10,0,0,0,0,0,0,-11,0,0,0,N
76,18,34,1,0,-1,-1,0,1,1,1,0,3,1,0,1,1,1,2,0,-1,0,0,0,25,1,-1,-1,6,-1,0,1,5,1,34,-1,-1,-1,-1,1,2,1,-1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,4,0,0,0,N
76,38,57,3,1,-1,-1,0,1,3,3,0,10,1,0,1,1,3,5,0,-1,0,0,5,26,1,-1,-1,21,-1,5,1,12,3,57,-1,-1,-1,-1,1,10,3,-1,-1,-2,-3,-3,0,0,0,-3,-5,-5,-3,-1,-18,-5,-1,-9,-2,-24,0,-10,-3,N
76,6,257,21,8,-1,-1,0,2,12,14,0,71,1,0,1,1,14,31,0,-1,0,0,33,81,2,-1,-1,106,-1,30,2,58,12,257,-1,-1,-1,-1,1,61,14,-1,0,0,0,0,0,0,0,0,0,-2,4,0,-2,-2,0,0,0,2,0,-2,0,N
76,17,167,10,7,-1,-1,0,8,2,9,0,25,4,0,4,4,9,14,0,-1,0,0,47,49,8,-1,-1,94,-1,38,8,37,2,167,-1,-1,-1,-1,1,52,9,-1,0,0,0,0,0,0,0,0,0,0,-6,0,-1,0,0,-1,0,-7,0,0,0,Y
22,12,125,2,0,-1,-1,0,5,4,10,0,21,2,0,2,2,10,14,0,-1,0,0,32,34,5,-1,-1,71,-1,25,5,28,4,126,-1,-1,-1,-1,1,39,10,-1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,N
22,15,62,4,1,-1,-1,0,1,3,3,0,10,1,0,1,1,3,5,0,-1,0,0,5,31,1,-1,-1,21,-1,5,1,12,3,62,-1,-1,-1,-1,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,N
48,1410,705,1,0,-1,-1,0,17,26,68,0,56,5,0,7,5,88,76,0,-1,0,0,207,242,30,-1,-1,444,-1,184,17,99,12,705,-1,-1,-1,-1,1,260,68,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
48,2,91,6,3,-1,-1,0,1,4,4,0,19,1,0,1,1,4,10,0,-1,0,0,12,39,1,-1,-1,33,-1,8,1,16,4,91,-1,-1,-1,-1,1,18,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,275,2,2,-1,-1,0,7,14,34,0,62,2,0,2,2,34,52,0,-1,0,0,63,24,7,-1,-1,189,-1,61,7,55,14,275,-1,-1,-1,-1,1,113,34,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,121,4,4,-1,-1,0,1,1,1,0,20,1,0,1,1,1,1,0,-1,0,0,1,91,1,-1,-1,10,-1,1,1,5,1,121,-1,-1,-1,-1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,161,5,5,-1,-1,0,5,12,14,0,37,1,0,1,1,14,20,0,-1,0,0,33,43,5,-1,-1,81,-1,24,5,34,10,161,-1,-1,-1,-1,1,44,14,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,98,4,4,-1,-1,0,12,2,13,0,24,6,0,6,6,13,9,0,-1,0,0,28,21,12,-1,-1,53,-1,27,12,18,2,98,-1,-1,-1,-1,1,36,13,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,96,4,3,-1,-1,0,16,2,17,0,14,8,0,8,8,17,8,0,-1,0,0,35,22,16,-1,-1,60,-1,33,16,18,2,96,-1,-1,-1,-1,1,41,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,81,4,4,-1,-1,0,3,2,5,0,19,2,0,2,2,5,6,0,-1,0,0,10,23,3,-1,-1,39,-1,9,3,15,2,81,-1,-1,-1,-1,1,15,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,475,4,4,-1,-1,0,5,31,51,0,99,2,0,2,2,52,82,0,-1,0,0,92,87,5,-1,-1,289,-1,85,5,89,24,475,-1,-1,-1,-1,1,167,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,104,6,3,-1,-1,0,1,7,7,0,23,1,0,1,1,7,10,0,-1,0,0,7,47,1,-1,-1,34,-1,7,1,13,7,104,-1,-1,-1,-1,1,17,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,55,5,5,-1,-1,0,1,4,4,0,11,1,0,1,1,4,7,0,-1,0,0,4,19,1,-1,-1,25,-1,4,1,11,4,55,-1,-1,-1,-1,1,11,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,340,3,3,-1,-1,0,2,5,7,0,71,1,0,1,1,7,16,0,-1,0,0,16,204,2,-1,-1,65,-1,14,2,29,5,340,-1,-1,-1,-1,1,30,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,57,3,2,-1,-1,0,1,4,4,0,9,1,0,1,1,4,5,0,-1,0,0,3,29,1,-1,-1,19,-1,3,1,11,4,57,-1,-1,-1,-1,1,8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,260,5,4,-1,-1,0,8,12,25,0,47,2,0,2,2,25,38,0,-1,0,0,65,46,8,-1,-1,167,-1,57,8,58,12,260,-1,-1,-1,-1,1,95,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,73,1,1,-1,-1,0,2,2,4,0,9,2,0,2,2,4,6,0,-1,0,0,19,19,2,-1,-1,45,-1,12,2,21,2,73,-1,-1,-1,-1,1,18,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,103,3,1,-1,-1,0,3,3,5,0,28,1,0,1,1,5,10,0,-1,0,0,18,18,3,-1,-1,58,-1,16,3,29,3,103,-1,-1,-1,-1,1,26,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,136,3,1,-1,-1,0,5,10,14,0,31,2,0,2,2,14,16,0,-1,0,0,32,15,5,-1,-1,90,-1,32,5,32,7,136,-1,-1,-1,-1,1,48,14,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,40,3,1,-1,-1,0,1,4,4,0,9,1,0,1,1,4,5,0,-1,0,0,0,23,1,-1,-1,8,-1,0,1,7,4,40,-1,-1,-1,-1,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,200,7,1,-1,-1,0,8,14,20,0,55,2,0,2,2,18,23,0,-1,0,0,41,37,6,-1,-1,108,-1,34,7,27,9,200,-1,-1,-1,-1,1,57,19,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,46,3,1,-1,-1,0,1,3,3,0,12,1,0,1,1,3,8,0,-1,0,0,2,15,1,-1,-1,19,-1,2,1,11,3,46,-1,-1,-1,-1,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,323,7,1,-1,-1,0,13,20,40,0,98,2,0,3,2,49,42,0,-1,0,0,74,30,21,-1,-1,195,-1,71,13,53,16,323,-1,-1,-1,-1,2,113,40,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,286,8,2,-1,-1,0,6,28,42,0,88,1,0,1,1,43,47,0,-1,0,0,81,20,6,-1,-1,178,-1,74,6,59,24,286,-1,-1,-1,-1,1,121,42,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,185,6,4,-1,-1,0,6,9,9,0,42,2,0,2,2,9,12,0,-1,0,0,19,80,6,-1,-1,63,-1,18,6,22,4,185,-1,-1,-1,-1,1,30,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,143,5,3,-1,-1,0,2,2,3,0,37,1,0,1,1,3,13,0,-1,0,0,17,54,2,-1,-1,52,-1,11,2,29,2,143,-1,-1,-1,-1,1,24,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,426,3,1,-1,-1,0,5,16,31,0,112,1,0,1,1,31,39,0,-1,0,0,73,114,5,-1,-1,201,-1,55,5,64,16,426,-1,-1,-1,-1,1,94,31,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,203,5,1,-1,-1,0,6,17,22,0,52,1,0,1,1,20,26,0,-1,0,0,44,30,4,-1,-1,121,-1,39,5,33,14,203,-1,-1,-1,-1,1,65,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,89,3,2,-1,-1,0,1,6,6,0,31,1,0,1,1,6,7,0,-1,0,0,15,15,1,-1,-1,43,-1,15,1,14,6,89,-1,-1,-1,-1,1,22,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,290,9,6,-1,-1,0,1,6,6,0,62,1,0,1,1,6,28,0,-1,0,0,54,106,1,-1,-1,122,-1,54,1,54,6,290,-1,-1,-1,-1,1,82,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,58,3,2,-1,-1,0,1,4,4,0,7,1,0,1,1,4,6,0,-1,0,0,16,21,1,-1,-1,30,-1,4,1,9,4,58,-1,-1,-1,-1,1,10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,205,5,3,-1,-1,0,7,15,22,0,44,4,0,4,4,23,36,0,-1,0,0,49,37,7,-1,-1,124,-1,51,7,41,5,205,-1,-1,-1,-1,1,87,22,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
48,2,249,5,4,-1,-1,0,24,1,24,0,43,24,0,24,24,24,21,0,-1,0,0,72,54,24,-1,-1,152,-1,68,24,24,1,249,-1,-1,-1,-1,1,89,24,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,257,8,2,-1,-1,0,6,21,33,0,46,2,0,2,2,36,40,0,-1,0,0,93,38,7,-1,-1,174,-1,83,6,44,15,257,-1,-1,-1,-1,2,123,33,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,142,6,2,-1,-1,0,4,13,17,0,22,1,0,1,1,17,25,0,-1,0,0,44,23,4,-1,-1,97,-1,41,4,31,9,142,-1,-1,-1,-1,1,66,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,18,129,1,1,-1,-1,0,2,11,16,0,21,1,0,1,1,16,11,0,-1,0,0,13,67,2,-1,-1,41,-1,15,2,15,11,129,-1,-1,-1,-1,1,26,16,-1,0,2,4,3,0,0,0,4,2,2,6,0,7,4,0,3,2,16,0,6,4,Y
48,2,423,4,2,-1,-1,0,2,23,27,0,90,1,0,1,1,27,32,0,-1,0,0,38,227,2,-1,-1,106,-1,35,2,38,23,423,-1,-1,-1,-1,1,67,27,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,N
48,2,47,2,2,-1,-1,0,1,3,3,0,11,1,0,1,1,3,5,0,-1,0,0,7,15,1,-1,-1,21,-1,7,1,10,3,47,-1,-1,-1,-1,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Y
